TrigNum,Date,Time UT,MesgType,RA,Dec,Error,Comments
630252708,2020/12/21,14:11:43,GBM Flight Position,114.283,39.033,5.02,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 159.72,-8.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
630042378,2020/12/19,3:46:14,GBM Flight Position,1.933,-42.133,26.97,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
630011358,2020/12/18,19:09:14,GBM Final Position,82.22,26.41,5.72,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
630011358,2020/12/18,19:09:14,GBM Ground Position,87.22,26.61,5.35,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_630011358.fits
630011358,2020/12/18,19:09:14,GBM Ground Position,87.53,25.67,6.96,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_630011358.fits
630011358,2020/12/18,19:09:14,GBM Ground Position,92.86,31.15,8.57,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_630011358.fits
630011358,2020/12/18,19:09:14,GBM Flight Position,91.633,28.733,14.67,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 357.13,25.43 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
630011358,2020/12/18,19:09:14,GBM Flight Position,96.55,19.733,21.25,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 357.13,25.43 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629957660,2020/12/18,4:14:16,GBM Final Position,286.88,24.18,1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
629957660,2020/12/18,4:14:16,GBM Ground Position,286.94,24.1,1,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629957660.fits
629957660,2020/12/18,4:14:16,GBM Ground Position,288.06,23.85,1,Fermi-GBM Ground-calculated Coordinates. Bright hard burst in the GBM. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629957660.fits
629957660,2020/12/18,4:14:16,GBM Flight Position,290.167,18.55,3.57,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 79.33,-22.15 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629957660,2020/12/18,4:14:16,GBM Flight Position,290.3,18.3,3.9,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 79.33,-22.15 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629925657,2020/12/17,19:20:52,GBM Flight Position,184.5,53.95,31.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 352.43,24.97 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629865308,2020/12/17,2:35:04,GBM Final Position,273.28,-65.13,3.15,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
629852850,2020/12/16,23:07:26,GBM Final Position,17.88,16.8,1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. Bright hard burst in the GBM. This is likely a Long GRB. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243).
629852850,2020/12/16,23:07:26,GBM Ground Position,17.81,21.21,1,Fermi-GBM Ground-calculated Coordinates. Bright hard burst in the GBM. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629852850.fits
629852850,2020/12/16,23:07:26,GBM Ground Position,21.46,22.37,2.83,Fermi-GBM Ground-calculated Coordinates. Bright hard burst in the GBM. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629852850.fits
629852850,2020/12/16,23:07:26,GBM Ground Position,16.84,18.01,3.06,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629852850.fits
629852850,2020/12/16,23:07:26,GBM Ground Position,16.85,17.95,3.78,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629852850.fits
629852850,2020/12/16,23:07:26,GBM Flight Position,17.317,33.683,3.7,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 29.98,6.73 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243)."
629852850,2020/12/16,23:07:26,GBM Ground Position,26.87,15.88,4.89,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629852850.fits
629852850,2020/12/16,23:07:26,GBM Flight Position,17.367,32.85,3.97,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 29.98,6.73 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243)."
629852850,2020/12/16,23:07:26,GBM Flight Position,17.367,32.683,4.03,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 29.98,6.73 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243)."
629852850,2020/12/16,23:07:26,GBM Flight Position,7.15,20.417,13.15,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 29.98,6.73 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(6.0<100sec) coincident with the SWIFT_BAT event (trignum=1013243)."
629838036,2020/12/16,19:00:31,GBM Final Position,190.57,40.35,7.45,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
629838036,2020/12/16,19:00:31,GBM Ground Position,209.43,40.35,9.51,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629838036.fits
629838036,2020/12/16,19:00:31,GBM Ground Position,194.29,45.57,10.66,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629838036.fits
629838036,2020/12/16,19:00:31,GBM Flight Position,198.817,48.883,20.2,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 239.50,-19.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629706213,2020/12/15,6:23:29,GBM Final Position,211.83,42.42,15.69,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
629706213,2020/12/15,6:23:29,GBM Ground Position,210.47,43.37,2.99,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629706213.fits
629706213,2020/12/15,6:23:29,GBM Flight Position,209.183,44.317,13.08,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 38.33,-25.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629706213,2020/12/15,6:23:29,GBM Flight Position,209.283,44.333,22.02,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 38.33,-25.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629654871,2020/12/14,16:07:47,GBM Final Position,206.24,12.18,11.08,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Short GRB.
629654871,2020/12/14,16:07:47,GBM Ground Position,203.99,15.24,8.04,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_629654871.fits
629654871,2020/12/14,16:07:47,GBM Flight Position,204.55,14.367,16.33,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 256.68,-25.48 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
629574850,2020/12/13,17:54:06,GBM Final Position,239.84,-28.55,8.21,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
